Feature ID	Taxon	Confidence
5fdacbfd74abb06f94f87f7c539c6246	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.999982084925869
c88e37c00a5abc483dada3afc5da38a3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1819;s__	0.9980322085412406
2cdb259b754c2db622ed9fb5a6517a37	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	0.9999089774018473
06296ef8e5b973cb2ac066c552af976a	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Intestinibacter;s__	0.9846357409617152
3ea67969a01ec419ec1d4784d379ad1d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	0.9999973387311796
04a802674683d317a8c7484ce2407ce0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-003;s__	0.9971773351828643
04e9151eebd435f26965d2a465f88599	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	0.9970887913524263
58c9d27620c4a8f749c75f945fce11a0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575;s__	0.954219836931239
73bf8d1a5983e34a0cb84e3cae127815	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9997333219597971
1bbe672253a9a19978b7163262e6db45	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	0.741825561131851
97d4e9ea1f067927134c5a34f0d5ad06	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	0.9999999236862209
dfba68ef0fd0e712608eb2a0078013a7	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	0.9999888321198722
d18751daa1bf5ff843bab70836374d5f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010;s__	0.9799516708873183
b8eddd1fb3af049687c92adf7eb1efab	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__	0.9957352984032201
2806d865c2799de96eee6442e234d8ea	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999791825634774
8c76b79fd9c6089b3c3fd60c71890cad	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__uncultured;s__	0.9946103346387906
6e5610b843e13edc43f048b8aea86286	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	0.9888042323529584
c335a7c6e1e3f03c2c532274ec80a0c5	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	0.8035629734646441
b677c6c95bbf603529595ed92876ef37	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__	0.9999999508060012
0f5f910af5780b36149bc45258033686	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	0.7241534938031067
9afa8a886ce58d005817de2ccf965cab	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	0.9923233807264129
b4d6edf2fed7f3c5477d370559a3a9cf	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9995442572750979
ec77e3de9951e4b4183a0afd548a0d47	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9999712131805748
677929eac52be081cdae08a0b9c70eb2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.820016966977827
fb798da6858b8b3f34077164a4ec9315	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999732708669151
73ef8be8ee0616f92bca9b5f4f9f4438	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.9997050716919235
acf3b07dde893f80384d54e6634e7c4e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_NK3B31_group;s__	0.9960925157676689
470dd02996e31255357eeeaa3672b469	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999695285415787
0437c9910becc153a3d7838fd8eaa64b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__	0.9988624268332588
2d4e3d3ce1115fc54261a55ec51fdbe6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__	0.9998549019676616
8468e308e3ff23c41059c416ba2b2676	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__	0.9999054063112058
3e2bfdd1acae4723c96e344f91b262d8	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__	0.9928444557658631
f00c2744ed424d678286c87d89de2afb	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilales;g__Gastranaerophilales;s__	0.9999955955077633
8aa94826eb4f90512d52fc7b796354c6	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis;s__	0.9705943800508287
ee94b042fce1e0d75af093d7d1b1d340	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	0.9653731484655883
543a0a3f73c2932bab06a3c737bfef5b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	0.9973971878432123
f2c958dfcac880c2f53a47e114d994d8	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__	0.9894175437112825
9e1d23e474a9f1e4e10387a23f601dde	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__	0.9937029698594666
574ab9c17692ffd001643c930f6895f5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9998476446420463
fd2130b6a8a1db45c0f5381012b2e5e7	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.9195807497213435
504b5f0d2545c712940d4b9772a89711	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_ND3007_group;s__	0.9998676504791144
830c3ea3526c42f09986097a09800338	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	0.9999999712603658
bf0ed76ac8b022b5896f58f3085b0d5e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter;s__	0.9434842232085814
877cbd485e8e00858a551153bb630d8e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter;s__	0.8241280962777334
142a9c61213ee7480a1c7b0eee5fc2c7	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Clostridium]_innocuum_group;s__	0.9996939920224568
b80fa2846ee5a430bd8cf619e8c127a9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.999972143253466
3a054c72d3faeed6494f9adc0341c335	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__	0.9842870002304047
30dd9fd45122f82c12b166a042d1eaf9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9991462806223219
2f27bcf9a60804b6b1fcdf74122c4fae	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999850000508281
351c1c41eb96b3ed2975bfe7f01eb9d7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;s__	0.9999211542607817
